30.0, 0.2, 0.871938345023
30.0, 0.4, 0.902515503982
30.0, 0.6, 0.909713427781
30.0, 0.8, 0.91691135158
30.0, 1.0, 0.996855580835
30.0, 1.2, 1.03197628613
30.0, 1.4, 1.06252063109
30.0, 1.6, 1.07111332169
30.0, 1.8, 1.07398876381
30.0, 2.0, 1.06477649579
30.0, 2.2, 1.05445583989
30.0, 2.4, 1.04224981118
30.0, 2.6, 1.03034152566
30.0, 2.8, 1.01982004754
30.0, 3.0, 1.00469308841
30.0, 3.2, 0.984779450802
30.0, 3.4, 0.961372166178
30.0, 3.6, 0.93912787055
30.0, 3.8, 0.919176866449
30.0, 4.0, 0.898413228524
30.0, 4.2, 0.867224872734
30.0, 4.4, 0.838048326595
30.0, 4.6, 0.799770207267
30.0, 4.8, 0.778707593712
30.0, 5.0, 0.771851583584
30.0, 5.2, 0.766750395946
30.0, 5.4, 0.728993983992
30.0, 5.6, 0.656293225472
30.0, 5.8, 0.582179176151
30.0, 6.0, 0.560292699522
30.0, 6.2, 0.565363309418
30.0, 6.4, 0.575559706423
30.0, 6.6, 0.581340491808
30.0, 6.8, 0.590471088683
30.0, 7.0, 0.602578889463
30.0, 7.2, 0.630549409346
30.0, 7.4, 0.675466507474
30.0, 7.6, 0.711105495477
30.0, 7.8, 0.700641010454
30.0, 8.0, 0.661204692072
30.0, 8.2, 0.644789448058
30.0, 8.4, 0.722092204465
30.0, 8.6, 0.704313166268
30.0, 8.8, 0.792097705016
30.0, 9.0, 0.825991954726
30.0, 9.2, 0.793738757304
30.0, 9.4, 0.753331737897
30.0, 9.6, 0.745252156055
30.0, 9.8, 0.763577748065
30.0, 10.0, 0.775893543581
33.0, 0.2, 0.902934535682
33.0, 0.4, 0.932957218601
33.0, 0.6, 0.956504342401
33.0, 0.8, 1.02689744968
33.0, 1.0, 1.08128325381
33.0, 1.2, 1.12773208024
33.0, 1.4, 1.16269104772
33.0, 1.6, 1.21773392249
33.0, 1.8, 1.24544412412
33.0, 2.0, 1.2786557028
33.0, 2.2, 1.3062001789
33.0, 2.4, 1.3305449623
33.0, 2.6, 1.3529176755
33.0, 2.8, 1.36824681891
33.0, 3.0, 1.38228804606
33.0, 3.2, 1.38733494241
33.0, 3.4, 1.38790798672
33.0, 3.6, 1.38494205419
33.0, 3.8, 1.38169603985
33.0, 4.0, 1.37883233367
33.0, 4.2, 1.37852446099
33.0, 4.4, 1.38091524081
33.0, 4.6, 1.38582638442
33.0, 4.8, 1.39210959559
33.0, 5.0, 1.39863719137
33.0, 5.2, 1.401830011
33.0, 5.4, 1.40095709867
33.0, 5.6, 1.39404993425
33.0, 5.8, 1.38147284665
33.0, 6.0, 1.3617742722
33.0, 6.2, 1.33740256705
33.0, 6.4, 1.3089419951
33.0, 6.6, 1.28522584422
33.0, 6.8, 1.26216143273
33.0, 7.0, 1.2452961419
33.0, 7.2, 1.23391666871
33.0, 7.4, 1.22347715812
33.0, 7.6, 1.21070105831
33.0, 7.8, 1.17727315686
33.0, 8.0, 1.14462522998
33.0, 8.2, 1.08507809029
33.0, 8.4, 1.02942062434
33.0, 8.6, 0.99275952549
33.0, 8.8, 0.985790824904
33.0, 9.0, 0.993088946349
33.0, 9.2, 0.988323263224
33.0, 9.4, 0.912411700922
33.0, 9.6, 0.728484369596
33.0, 9.8, 0.58006611443
33.0, 10.0, 0.560465937776
37.0, 0.2, 0.999799405882
37.0, 0.4, 1.02860133356
37.0, 0.6, 1.09433874453
37.0, 0.8, 1.13852871493
37.0, 1.0, 1.16708594466
37.0, 1.2, 1.22275651249
37.0, 1.4, 1.25364822729
37.0, 1.6, 1.27050233119
37.0, 1.8, 1.28210519161
37.0, 2.0, 1.28570165875
37.0, 2.2, 1.28433041696
37.0, 2.4, 1.28170308327
37.0, 2.6, 1.27830847061
37.0, 2.8, 1.27584882478
37.0, 3.0, 1.27445381275
37.0, 3.2, 1.27339725435
37.0, 3.4, 1.27279510467
37.0, 3.6, 1.27230812363
37.0, 3.8, 1.27166476628
37.0, 4.0, 1.27062314544
37.0, 4.2, 1.26823562518
37.0, 4.4, 1.26431162363
37.0, 4.6, 1.25737634892
37.0, 4.8, 1.24673949761
37.0, 5.0, 1.23344960701
37.0, 5.2, 1.21423543599
37.0, 5.4, 1.18907275224
37.0, 5.6, 1.15940819208
37.0, 5.8, 1.12766922251
37.0, 6.0, 1.10000472406
37.0, 6.2, 1.07428607895
37.0, 6.4, 1.06339936884
37.0, 6.6, 1.06680708755
37.0, 6.8, 1.08072192231
37.0, 7.0, 1.09750516083
37.0, 7.2, 1.11392462371
37.0, 7.4, 1.12011861321
37.0, 7.6, 1.12034220944
37.0, 7.8, 1.11693705291
37.0, 8.0, 1.11210023864
37.0, 8.2, 1.1120091692
37.0, 8.4, 1.11753337234
37.0, 8.6, 1.12792665744
37.0, 8.8, 1.14101729009
37.0, 9.0, 1.15216910361
37.0, 9.2, 1.16081385701
37.0, 9.4, 1.16641280084
37.0, 9.6, 1.16719691688
37.0, 9.8, 1.16000590323
37.0, 10.0, 1.13590162033
-3.5, 0.0, 0.0
-3.5, 0.2, 0.0
-3.5, 0.4, 0.0
-3.5, 0.6, -2.03053862985
-3.5, 0.8, -2.86162794913
-3.5, 1.0, -3.02112094826
-3.5, 1.2, -3.01820055282
-3.5, 1.4, -2.96087530025
-3.5, 1.6, -2.82676982541
-3.5, 1.8, -2.74846743704
-3.5, 2.0, -2.71027004691
-3.5, 2.2, -2.64364917736
-3.5, 2.4, -2.63309379182
-3.5, 2.6, -2.63336932662
-3.5, 2.8, -2.64399033826
-3.5, 3.0, -2.66779785868
-3.5, 3.2, -2.69599912918
-3.5, 3.4, -2.71747664748
-3.5, 3.6, -2.73317377744
-3.5, 3.8, -2.74657878303
-3.5, 4.0, -2.75197856303
-3.5, 4.2, -2.74967311395
-3.5, 4.4, -2.74193189799
-3.5, 4.6, -2.72840640438
-3.5, 4.8, -2.71238031734
-3.5, 5.0, -2.69499410181
-3.5, 5.2, -2.67769559862
-3.5, 5.4, -2.66308169524
-3.5, 5.6, -2.64304425704
-3.5, 5.8, -2.63421144894
-3.5, 6.0, -2.62592865209
-3.5, 6.2, -2.61992726106
-3.5, 6.4, -2.61614553654
-3.5, 6.6, -2.6143917889
-3.5, 6.8, -2.61333338125
-3.5, 7.0, -2.61237943668
-3.5, 7.2, -2.61126537586
-3.5, 7.4, -2.60893943153
-3.5, 7.6, -2.60672323892
-3.5, 7.8, -2.60288506586
-3.5, 8.0, -2.59968499619
-3.5, 8.2, -2.59668787348
-3.5, 8.4, -2.59462581883
-3.5, 8.6, -2.59449874452
-3.5, 8.8, -2.59619027534
-3.5, 9.0, -2.60076662588
-3.5, 9.2, -2.60745937418
-3.5, 9.4, -2.61779469119
-3.5, 9.6, -2.63003792434
-3.5, 9.8, -2.64569018701
-3.5, 10.0, -2.65927465312
39.0, 0.2, 1.09385021624
39.0, 0.4, 1.12334912718
39.0, 0.6, 1.12941527548
39.0, 0.8, 1.14972949758
39.0, 1.0, 1.17844161282
39.0, 1.2, 1.20776620473
39.0, 1.4, 1.23940170524
39.0, 1.6, 1.27737657919
39.0, 1.8, 1.29850549865
39.0, 2.0, 1.35005753401
39.0, 2.2, 1.39384518761
39.0, 2.4, 1.44391408589
39.0, 2.6, 1.47828545045
39.0, 2.8, 1.51026530254
39.0, 3.0, 1.53940370269
39.0, 3.2, 1.56084031062
39.0, 3.4, 1.57968607893
39.0, 3.6, 1.59485937833
39.0, 3.8, 1.6062185614
39.0, 4.0, 1.62006415539
39.0, 4.2, 1.63002487925
39.0, 4.4, 1.63758359916
39.0, 4.6, 1.64147913474
39.0, 4.8, 1.63907532762
39.0, 5.0, 1.62781572643
39.0, 5.2, 1.61077261125
39.0, 5.4, 1.58601611674
39.0, 5.6, 1.56117152484
39.0, 5.8, 1.52906279821
39.0, 6.0, 1.5069741442
39.0, 6.2, 1.48933968993
39.0, 6.4, 1.47549869194
39.0, 6.6, 1.47014531662
39.0, 6.8, 1.4681662152
39.0, 7.0, 1.46846375456
39.0, 7.2, 1.46929247733
39.0, 7.4, 1.46957077159
39.0, 7.6, 1.46825632261
39.0, 7.8, 1.46552759264
39.0, 8.0, 1.46120070454
39.0, 8.2, 1.45492043739
39.0, 8.4, 1.4481789861
39.0, 8.6, 1.441116641
39.0, 8.8, 1.43139390703
39.0, 9.0, 1.4173348925
39.0, 9.2, 1.40106805184
39.0, 9.4, 1.37551250175
39.0, 9.6, 1.32367396874
39.0, 9.8, 1.26913116854
39.0, 10.0, 1.18407416632
-4.0, 0.0, 0.0
-4.0, 0.2, 0.0
-4.0, 0.4, 0.0
-4.0, 0.6, -2.08835587841
-4.0, 0.8, -3.00366483003
-4.0, 1.0, -3.21578275988
-4.0, 1.2, -3.22313758439
-4.0, 1.4, -3.17512771397
-4.0, 1.6, -3.11429732096
-4.0, 1.8, -2.98495845157
-4.0, 2.0, -2.91621444687
-4.0, 2.2, -2.88907820632
-4.0, 2.4, -2.85839436308
-4.0, 2.6, -2.8553641041
-4.0, 2.8, -2.86647650076
-4.0, 3.0, -2.88701471532
-4.0, 3.2, -2.91471659505
-4.0, 3.4, -2.96280233954
-4.0, 3.6, -2.97314571682
-4.0, 3.8, -3.00560950628
-4.0, 4.0, -3.01325952381
-4.0, 4.2, -3.02957928663
-4.0, 4.4, -3.02874553051
-4.0, 4.6, -3.02163934155
-4.0, 4.8, -3.01626153388
-4.0, 5.0, -2.99539095373
-4.0, 5.2, -2.97513715334
-4.0, 5.4, -2.95542156472
-4.0, 5.6, -2.92908116494
-4.0, 5.8, -2.91960533862
-4.0, 6.0, -2.90449819352
-4.0, 6.2, -2.89699546806
-4.0, 6.4, -2.88629122444
-4.0, 6.6, -2.88059635432
-4.0, 6.8, -2.87816468303
-4.0, 7.0, -2.87802566147
-4.0, 7.2, -2.87966808594
-4.0, 7.4, -2.88257372332
-4.0, 7.6, -2.88524387773
-4.0, 7.8, -2.88846236678
-4.0, 8.0, -2.89266630428
-4.0, 8.2, -2.89594096329
-4.0, 8.4, -2.89688475586
-4.0, 8.6, -2.89758330296
-4.0, 8.8, -2.8973496079
-4.0, 9.0, -2.89564050158
-4.0, 9.2, -2.89340457916
-4.0, 9.4, -2.89046189352
-4.0, 9.6, -2.88637778417
-4.0, 9.8, -2.88469608495
-4.0, 10.0, -2.88087259406
41.0, 0.2, 1.24925947836
41.0, 0.4, 1.25811743231
41.0, 0.6, 1.2682408079
41.0, 0.8, 1.2811786608
41.0, 1.0, 1.35449750126
41.0, 1.2, 1.38746626303
41.0, 1.4, 1.42245326417
41.0, 1.6, 1.43955552959
41.0, 1.8, 1.47813880763
41.0, 2.0, 1.51026835093
41.0, 2.2, 1.53656666411
41.0, 2.4, 1.56524405423
41.0, 2.6, 1.59529530461
41.0, 2.8, 1.63105105153
41.0, 3.0, 1.64934706304
41.0, 3.2, 1.67625167484
41.0, 3.4, 1.69186820491
41.0, 3.6, 1.70848101712
41.0, 3.8, 1.71871391609
41.0, 4.0, 1.72722578838
41.0, 4.2, 1.73431613515
41.0, 4.4, 1.73864581944
41.0, 4.6, 1.73985192659
41.0, 4.8, 1.73837866523
41.0, 5.0, 1.73315003957
41.0, 5.2, 1.72304936022
41.0, 5.4, 1.7141201534
41.0, 5.6, 1.6958643848
41.0, 5.8, 1.67772711389
41.0, 6.0, 1.65877271636
41.0, 6.2, 1.63543924627
41.0, 6.4, 1.61393769416
41.0, 6.6, 1.59357021078
41.0, 6.8, 1.57407980296
41.0, 7.0, 1.56833466946
41.0, 7.2, 1.56593759557
41.0, 7.4, 1.56897272199
41.0, 7.6, 1.57644540142
41.0, 7.8, 1.58650854684
41.0, 8.0, 1.59370612785
41.0, 8.2, 1.59536487311
41.0, 8.4, 1.58882369256
41.0, 8.6, 1.57313373106
41.0, 8.8, 1.55934777342
41.0, 9.0, 1.5328047883
41.0, 9.2, 1.49931000609
41.0, 9.4, 1.46591546912
41.0, 9.6, 1.44423897397
41.0, 9.8, 1.41912963148
41.0, 10.0, 1.40652224577
-4.5, 0.0, 0.0
-4.5, 0.2, 0.0
-4.5, 0.4, 0.0
-4.5, 0.6, -2.2983446674
-4.5, 0.8, -3.32590387069
-4.5, 1.0, -3.54246518137
-4.5, 1.2, -3.56091290008
-4.5, 1.4, -3.48554599907
-4.5, 1.6, -3.39443870359
-4.5, 1.8, -3.30684514787
-4.5, 2.0, -3.20850034381
-4.5, 2.2, -3.13796183718
-4.5, 2.4, -3.10395310485
-4.5, 2.6, -3.0628721267
-4.5, 2.8, -3.0546188589
-4.5, 3.0, -3.05314028975
-4.5, 3.2, -3.07106895504
-4.5, 3.4, -3.08100021137
-4.5, 3.6, -3.10369315582
-4.5, 3.8, -3.1369892983
-4.5, 4.0, -3.15448529229
-4.5, 4.2, -3.17322863284
-4.5, 4.4, -3.18023737011
-4.5, 4.6, -3.1910529056
-4.5, 4.8, -3.1918225139
-4.5, 5.0, -3.18986469997
-4.5, 5.2, -3.1801918026
-4.5, 5.4, -3.17387535775
-4.5, 5.6, -3.15757126654
-4.5, 5.8, -3.14797249665
-4.5, 6.0, -3.13448079536
-4.5, 6.2, -3.12192814368
-4.5, 6.4, -3.10880475825
-4.5, 6.6, -3.0999987414
-4.5, 6.8, -3.09259178183
-4.5, 7.0, -3.08876120764
-4.5, 7.2, -3.08598477954
-4.5, 7.4, -3.08511003148
-4.5, 7.6, -3.08594697453
-4.5, 7.8, -3.08826176029
-4.5, 8.0, -3.09078180701
-4.5, 8.2, -3.09440283714
-4.5, 8.4, -3.09733202834
-4.5, 8.6, -3.09892412461
-4.5, 8.8, -3.10240904752
-4.5, 9.0, -3.10337770937
-4.5, 9.2, -3.10430474883
-4.5, 9.4, -3.10383678154
-4.5, 9.6, -3.1030599224
-4.5, 9.8, -3.10029177664
-4.5, 10.0, -3.09677661416
