561833.916044,4146904.80318
561833.794629,4146904.97271
561833.673237,4146905.14226
561833.551717,4146905.31192
561833.430146,4146905.48162
561833.308624,4146905.65132
561833.187036,4146905.82114
561833.065427,4146905.99091
561832.943717,4146906.1609
561832.82205,4146906.33087
561832.700253,4146906.50095
561832.5785,4146906.67106
561832.456671,4146906.84113
561832.334785,4146907.0114
561832.212835,4146907.18163
561832.090897,4146907.3519
561831.968907,4146907.52221
561831.84685,4146907.69261
561831.724733,4146907.86305
561831.602541,4146908.03356
561831.480314,4146908.20405
561831.358091,4146908.37471
561831.235793,4146908.54533
561831.113537,4146908.716
561830.991209,4146908.8868
561830.86878,4146909.05761
561830.746291,4146909.2285
561830.623793,4146909.39938
561830.5012,4146909.57033
561830.378529,4146909.74143
561830.255936,4146909.91245
561830.13324,4146910.0836
561830.01051,4146910.25477
561829.887703,4146910.42609
561829.764952,4146910.59734
561829.642127,4146910.76873
561829.519209,4146910.94017
561829.396334,4146911.11161
561829.273409,4146911.28316
561829.150378,4146911.45473
561829.027321,4146911.6264
561828.904272,4146911.79815
561828.78124,4146911.96984
561828.658146,4146912.14168
561828.534993,4146912.31363
561828.41188,4146912.48562
561828.288744,4146912.65752
561828.165529,4146912.82962
561828.042219,4146913.00174
561827.918952,4146913.17398
561827.795695,4146913.34623
561827.672382,4146913.51857
561827.549002,4146913.69092
561827.425668,4146913.86341
561827.302334,4146914.03577
561827.178871,4146914.20838
561827.055416,4146914.38098
561826.931921,4146914.55366
561826.808416,4146914.72633
561826.684875,4146914.8991
561826.561279,4146915.07194
561826.437684,4146915.24487
561826.31414,4146915.41775
561826.190483,4146915.59084
561826.066877,4146915.76389
561825.943193,4146915.93706
561825.819569,4146916.11026
561825.695825,4146916.28356
561825.572052,4146916.45686
561825.324454,4146916.80366
561825.324454,4146916.80366
561825.200593,4146916.97721
561825.076712,4146917.15077
561824.95289,4146917.3243
561824.829289,4146917.49778
561824.705651,4146917.67132
561824.581963,4146917.84488
561824.458268,4146918.01853
561824.334572,4146918.19224
561824.210784,4146918.36603
561824.087017,4146918.53985
561823.963199,4146918.71373
561823.839411,4146918.88758
561823.715529,4146919.06166
561823.591627,4146919.23567
561823.467677,4146919.40972
561823.343761,4146919.58371
561823.219688,4146919.75789
561823.09554,4146919.93213
561822.971422,4146920.1064
561822.847282,4146920.28058
561822.723053,4146920.45487
561822.5988,4146920.62927
561822.474628,4146920.80353
561822.350389,4146920.97807
561822.226148,4146921.15251
561822.101892,4146921.32707
561821.977568,4146921.50166
561821.853205,4146921.67632
561821.728842,4146921.85111
561821.604417,4146922.02589
561821.479976,4146922.2007
561821.355485,4146922.37559
561821.231003,4146922.55048
561821.106488,4146922.72547
561820.98195,4146922.90051
561820.857385,4146923.07554
561820.732805,4146923.25085
561820.608266,4146923.42612
561820.483614,4146923.60134
561820.358947,4146923.77672
561820.234259,4146923.9521
561820.109434,4146924.12754
561819.984759,4146924.303
561819.859991,4146924.47857
561819.735207,4146924.65433
561819.610453,4146924.83017
561819.485705,4146925.00596
561819.360818,4146925.18183
561819.235826,4146925.35766
561819.110875,4146925.53358
561818.985811,4146925.70957
561818.860647,4146925.88571
561818.735598,4146926.06187
561818.610455,4146926.23804
561818.485365,4146926.41422
561818.360187,4146926.59055
561818.235022,4146926.76695
561818.109878,4146926.94331
561817.984718,4146927.1197
561817.859527,4146927.29638
561817.734358,4146927.47304
561817.609245,4146927.6498
561817.484057,4146927.82645
561817.358762,4146928.00331
561817.233418,4146928.18009
561817.10802,4146928.35702
561816.982656,4146928.53395
561816.857178,4146928.71102
561816.731725,4146928.88803
561816.606263,4146929.06516
561816.480822,4146929.24222
561816.355303,4146929.41939
561816.229693,4146929.59655
561816.104081,4146929.77388
561815.978518,4146929.95115
561815.852897,4146930.12858
561815.727307,4146930.30606
561815.601749,4146930.4836
561815.47609,4146930.66119
561815.350362,4146930.83883
561815.22458,4146931.01653
561815.09888,4146931.19412
561814.973086,4146931.37192
561814.847218,4146931.54977
561814.721444,4146931.72768
561814.595532,4146931.90556
561814.469743,4146932.08366
561814.343855,4146932.26174
561814.218026,4146932.43989
561814.092154,4146932.61794
561813.966213,4146932.79617
561813.840273,4146932.97442
561813.714252,4146933.15269
561813.588324,4146933.33092
561813.462231,4146933.50943
561813.336203,4146933.68784
561813.210098,4146933.86631
561813.084038,4146934.04473
561812.831653,4146934.40183
561812.831653,4146934.40183
561812.705369,4146934.58048
561812.579117,4146934.75903
561812.453067,4146934.93773
561812.326926,4146935.11647
561812.200753,4146935.29529
561812.074585,4146935.4741
561811.948351,4146935.65297
561811.822041,4146935.83181
561811.695641,4146936.01076
561811.569361,4146936.18956
561811.442907,4146936.36854
561811.31645,4146936.54755
561811.189958,4146936.72661
561811.063475,4146936.90569
561810.936929,4146937.08486
561810.810311,4146937.26409
561810.683732,4146937.44332
561810.557116,4146937.62252
561810.430491,4146937.80183
561810.303799,4146937.98113
561810.177007,4146938.1606
561810.050364,4146938.33998
561809.923611,4146938.51946
561809.796786,4146938.69904
561809.670058,4146938.87856
561809.543261,4146939.05828
561809.416382,4146939.238
561809.289486,4146939.41781
561809.162644,4146939.59758
561809.035755,4146939.77734
561808.908785,4146939.95727
561808.781831,4146940.1372
561808.654806,4146940.31709
561808.527774,4146940.4971
561808.400719,4146940.67713
561808.273532,4146940.85726
561808.146435,4146941.03736
561808.019254,4146941.2175
561807.892047,4146941.39769
561807.76481,4146941.57786
561807.63758,4146941.75814
561807.510288,4146941.9384
561807.38295,4146942.11874
561807.255575,4146942.29922
561807.128222,4146942.47963
561807.000757,4146942.66014
561806.873299,4146942.84068
561806.745866,4146943.02118
561806.618413,4146943.20175
561806.490874,4146943.38245
561806.363378,4146943.56317
561806.235867,4146943.74391
561806.108288,4146943.92467
561805.9807,4146944.10551
561805.853151,4146944.28629
561805.725513,4146944.46721
561805.597985,4146944.64802
561805.470289,4146944.82905
561805.342586,4146945.01011
561805.214959,4146945.19116
561805.087322,4146945.37222
561804.959598,4146945.55334
561804.831868,4146945.73456
561804.70406,4146945.91579
561804.576297,4146946.09698
561804.448493,4146946.27825
561804.320611,4146946.45955
561804.19273,4146946.64094
561804.064911,4146946.82225
561803.93702,4146947.00371
561803.809116,4146947.18523
561803.681194,4146947.36671
561803.553142,4146947.54831
561803.425136,4146947.72984
561803.297017,4146947.91144
561803.168877,4146948.09304
561803.040767,4146948.27467
561802.912529,4146948.45635
561802.784353,4146948.63815
561802.656163,4146948.81998
561802.527976,4146949.00176
561802.399779,4146949.1837
561802.271561,4146949.36566
561802.143344,4146949.54762
561802.015084,4146949.72962
561801.886807,4146949.9117
561801.758548,4146950.09374
561801.630154,4146950.27589
561801.501754,4146950.45799
561801.373253,4146950.6401
561801.244754,4146950.82225
561801.11612,4146951.0045
561800.987526,4146951.18663
561800.858943,4146951.36891
561800.730334,4146951.55118
561800.601719,4146951.7335
561800.473071,4146951.91581
561800.3444,4146952.09823
561800.086896,4146952.46295
561800.086896,4146952.46295
561799.958114,4146952.6455
561799.82936,4146952.8281
561799.700597,4146953.01069
561799.571923,4146953.19329
561799.443154,4146953.37593
561799.314348,4146953.55864
561799.18562,4146953.74138
561799.056813,4146953.92403
561798.927983,4146954.10691
561798.799137,4146954.28975
561798.67027,4146954.47263
561798.541473,4146954.65549
561798.412566,4146954.83856
561798.283718,4146955.02153
561798.154732,4146955.20462
561798.02585,4146955.38761
561797.89683,4146955.5706
561797.767772,4146955.75375
561797.638781,4146955.93674
561797.509655,4146956.11992
561797.380563,4146956.3031
561797.251415,4146956.48632
561797.122318,4146956.66963
561796.9933,4146956.85286
561796.864094,4146957.03607
561796.734888,4146957.21932
561796.60559,4146957.40255
561796.476232,4146957.58579
561796.346802,4146957.76904
561796.217287,4146957.95233
561796.087695,4146958.13553
561795.958041,4146958.31871
561795.828319,4146958.50192
561795.698573,4146958.68512
561795.56881,4146958.86826
561795.439,4146959.05144
561795.309156,4146959.23463
561795.179248,4146959.41785
561795.049248,4146959.60109
561794.919315,4146959.78436
561794.789328,4146959.96766
561794.659274,4146960.151
561794.529318,4146960.33444
561794.399325,4146960.51789
561794.269322,4146960.70139
561794.139261,4146960.88503
561794.009244,4146961.06869
561793.87923,4146961.25241
561793.749198,4146961.4362
561793.619215,4146961.62004
561793.489278,4146961.80391
561793.359309,4146961.9879
561793.229299,4146962.17197
561793.09933,4146962.35603
561792.969359,4146962.54006
561792.839303,4146962.72422
561792.70925,4146962.90844
561792.579136,4146963.0926
561792.449067,4146963.27679
561792.318863,4146963.46105
561792.188707,4146963.64528
561792.058458,4146963.82961
561791.928235,4146964.01388
561791.797868,4146964.19816
561791.667491,4146964.38247
561791.537075,4146964.56676
561791.406556,4146964.75115
561791.276015,4146964.93544
561791.145361,4146965.11985
561791.014746,4146965.30417
561790.884117,4146965.48849
561790.753459,4146965.67285
561790.622662,4146965.85731
561790.491846,4146966.04172
561790.361076,4146966.2261
561790.230218,4146966.41059
561790.099305,4146966.59508
561789.96836,4146966.77961
561789.837474,4146966.96409
561789.706544,4146967.14858
561789.5756,4146967.33309
561789.444591,4146967.51774
561789.313621,4146967.70228
561789.182597,4146967.88687
561789.051467,4146968.07158
561788.920355,4146968.2562
561788.78923,4146968.44079
561788.658006,4146968.62551
561788.526854,4146968.8102
561788.395637,4146968.99492
561788.264515,4146969.17963
561788.133247,4146969.3645
561788.001996,4146969.54935
561787.870748,4146969.73424
561787.7395,4146969.91904
561787.608236,4146970.10395
561787.476902,4146970.28892
561787.345581,4146970.47384
561787.08291,4146970.84377
561787.08291,4146970.84377
561786.951459,4146971.02875
561786.819935,4146971.21381
561786.688483,4146971.39874
561786.556919,4146971.58379
561786.425342,4146971.7689
561786.293762,4146971.95398
561786.162186,4146972.13905
561786.030581,4146972.32419
561785.898853,4146972.50937
561785.767152,4146972.69455
561785.635426,4146972.87964
561785.503651,4146973.06492
561785.371818,4146973.25002
561785.239976,4146973.43536
561785.108026,4146973.62055
561784.97607,4146973.80587
561784.844168,4146973.99107
561784.712219,4146974.17629
561784.580208,4146974.36158
561784.448214,4146974.54691
561784.316104,4146974.73225
561784.184069,4146974.91757
561784.05193,4146975.10291
561783.919827,4146975.28828
561783.787642,4146975.47364
561783.655448,4146975.65904
561783.523267,4146975.84443
561783.391065,4146976.0299
561783.258804,4146976.21533
561783.126506,4146976.40089
561782.994218,4146976.58642
561782.861863,4146976.77201
561782.729452,4146976.95761
561782.597109,4146977.14315
561782.464717,4146977.3288
561782.332278,4146977.51447
561782.199826,4146977.70023
561782.067419,4146977.88591
561781.934954,4146978.07175
561781.802486,4146978.25758
561781.670005,4146978.44343
561781.537543,4146978.62921
561781.405006,4146978.81507
561781.272428,4146979.00098
561781.139986,4146979.18683
561781.007381,4146979.3729
561780.874823,4146979.55894
561780.742268,4146979.74499
561780.609701,4146979.93102
561780.477067,4146980.11704
561780.34437,4146980.30303
561780.211614,4146980.48918
561780.078924,4146980.6752
561779.946194,4146980.86128
561779.813471,4146981.04736
561779.680706,4146981.23358
561779.547837,4146981.41981
561779.415045,4146981.60586
561779.282093,4146981.79199
561779.149172,4146981.97808
561779.016165,4146982.16433
561778.883163,4146982.35049
561778.750181,4146982.53671
561778.617128,4146982.72295
561778.484058,4146982.90917
561778.21781,4146983.28165
561778.21781,4146983.28165
561778.084637,4146983.46795
561777.951422,4146983.65431
561777.818253,4146983.8406
561777.68508,4146984.02701
561777.551751,4146984.21352
561777.418595,4146984.39981
561777.285314,4146984.58642
561777.152082,4146984.77282
561777.018769,4146984.95946
561776.885489,4146985.14599
561776.752202,4146985.33258
561776.618882,4146985.51925
561776.485575,4146985.70597
561776.352337,4146985.89266
561776.218976,4146986.07935
561776.08565,4146986.26609
561775.952186,4146986.4529
561775.818775,4146986.63959
561775.685315,4146986.82637
561775.551692,4146987.01318
561775.41818,4146987.19989
561775.28455,4146987.38657
561775.15099,4146987.57335
561775.01731,4146987.7602
561774.883768,4146987.9469
561774.750035,4146988.13369
561774.616255,4146988.32047
561774.48245,4146988.50725
561774.348585,4146988.6941
561774.214853,4146988.88082
561774.081025,4146989.06767
561773.813378,4146989.44136
561773.813378,4146989.44136
561773.679497,4146989.62815
561773.545584,4146989.81505
561773.411773,4146990.00179
561773.277936,4146990.18865
561773.144114,4146990.37542
561773.010263,4146990.5623
561772.87642,4146990.74907
561772.74253,4146990.93604
561772.608686,4146991.1228
561772.474765,4146991.30976
561772.340875,4146991.49663
561772.206885,4146991.68357
561772.072969,4146991.87055
561771.938984,4146992.05754
561771.804969,4146992.24462
561771.671061,4146992.43165
561771.537135,4146992.6188
561771.403247,4146992.8059
561771.269403,4146992.99308
561771.135458,4146993.1803
561771.001561,4146993.3675
561770.867581,4146993.55474
561770.733577,4146993.74198
561770.59958,4146993.92926
561770.465641,4146994.11648
561770.331677,4146994.30395
561770.197726,4146994.49134
561770.063792,4146994.67865
561769.929822,4146994.86601
561769.795805,4146995.0533
561769.661712,4146995.24069
561769.527631,4146995.42802
561769.393544,4146995.61539
561769.2594,4146995.8028
561769.125368,4146995.99027
561768.991376,4146996.17781
561768.857361,4146996.36536
561768.723362,4146996.55294
561768.589249,4146996.74036
561768.455082,4146996.92778
561768.320912,4146997.11529
561768.186707,4146997.30283
561768.052592,4146997.49041
561767.918532,4146997.67799
561767.784396,4146997.86567
561767.650274,4146998.05342
561767.516208,4146998.24107
561767.382167,4146998.42864
561767.248118,4146998.61633
561767.114031,4146998.80407
561766.980003,4146998.99192
561766.846021,4146999.17976
561766.711992,4146999.36766
561766.578128,4146999.55543
561766.444028,4146999.74345
561766.310059,4146999.93128
561766.175996,4147000.11927
561766.042054,4147000.30722
561765.908015,4147000.49518
561765.773969,4147000.6832
561765.639864,4147000.87121
561765.505792,4147001.05917
561765.371772,4147001.24711
561765.237672,4147001.43511
561765.103517,4147001.62316
561764.969307,4147001.81119
561764.835135,4147001.99919
561764.701028,4147002.18718
561764.566875,4147002.37523
561764.43269,4147002.5634
561764.298481,4147002.75146
561764.164395,4147002.93952
561764.030228,4147003.12764
561763.896072,4147003.31581
561763.761899,4147003.50401
561763.627782,4147003.69219
561763.493629,4147003.8804
561763.359403,4147004.06868
561763.225267,4147004.25698
561763.091176,4147004.44517
561762.957103,4147004.63344
561762.823001,4147004.82178
561762.688937,4147005.01008
561762.554881,4147005.19841
561762.420837,4147005.38676
561762.286804,4147005.57514
561762.152724,4147005.76358
561762.018675,4147005.9521
561761.884748,4147006.14049
561761.750712,4147006.32908
561761.616894,4147006.51753
561761.48296,4147006.70613
561761.349028,4147006.89473
561761.215088,4147007.08336
561761.081215,4147007.27199
561760.947304,4147007.46061
561760.813337,4147007.64938
561760.679441,4147007.83794
561760.411686,4147008.2153
561760.411686,4147008.2153
561760.277844,4147008.40396
561760.143927,4147008.59283
561760.010031,4147008.78163
561759.876063,4147008.97053
561759.742007,4147009.15947
561759.608114,4147009.34829
561759.474193,4147009.53725
561759.340321,4147009.7262
561759.206474,4147009.91522
561759.072622,4147010.10426
561758.938799,4147010.29333
561758.804955,4147010.48242
561758.671109,4147010.67152
561758.537254,4147010.86071
561758.40352,4147011.04976
561758.269758,4147011.239
561758.135966,4147011.42818
561758.00219,4147011.61745
561757.868549,4147011.80663
561757.73482,4147011.99589
561757.601049,4147012.18526
561757.467446,4147012.37461
561757.333841,4147012.56392
561757.200154,4147012.75326
561757.066555,4147012.94266
561756.932933,4147013.13206
561756.799358,4147013.3215
561756.665724,4147013.511
561756.532181,4147013.70049
561756.398581,4147013.88993
561756.265132,4147014.07943
561756.131641,4147014.26895
561755.998115,4147014.45847
561755.864574,4147014.64815
561755.731162,4147014.83764
561755.597721,4147015.02732
561755.464271,4147015.21702
561755.330918,4147015.40669
561755.197483,4147015.59632
561755.064051,4147015.7861
561754.930643,4147015.97576
561754.797199,4147016.16559
561754.663831,4147016.35524
561754.530383,4147016.54503
561754.396967,4147016.73489
561754.263617,4147016.92461
561754.130313,4147017.11449
561753.996945,4147017.3043
561753.863592,4147017.49429
561753.730201,4147017.68414
561753.596856,4147017.87406
561753.463496,4147018.06392
561753.330128,4147018.25392
561753.196704,4147018.44379
561753.063282,4147018.63373
561752.929815,4147018.82358
561752.796341,4147019.01354
561752.662923,4147019.20343
561752.529457,4147019.39351
561752.396094,4147019.58348
561752.262632,4147019.77352
561752.129203,4147019.96354
561751.995824,4147020.1536
561751.862453,4147020.34364
561751.728953,4147020.5338
561751.595671,4147020.72389
561751.462235,4147020.91394
561751.3288,4147021.1041
561751.195395,4147021.29432
561751.061976,4147021.4844
561750.928555,4147021.67467
561750.795198,4147021.8649
561750.661783,4147022.05509
561750.528495,4147022.24523
561750.395146,4147022.43549
561750.261701,4147022.62579
561750.128311,4147022.81613
561749.995016,4147023.00634
561749.861495,4147023.19669
561749.728202,4147023.38694
561749.594822,4147023.57737
561749.461497,4147023.76774
561749.32806,4147023.95804
561749.194695,4147024.14847
561749.061254,4147024.33881
561748.927927,4147024.5292
561748.794657,4147024.71958
561748.661432,4147024.91004
561748.528014,4147025.1007
561748.394837,4147025.29111
561748.261471,4147025.48165
561748.128054,4147025.67203
561747.9946,4147025.86254
561747.861139,4147026.0528
561747.727666,4147026.24329
561747.594162,4147026.43378
561747.460669,4147026.62444
561747.327155,4147026.81474
561747.059974,4147027.19547
561747.059974,4147027.19547
561746.92629,4147027.38598
561746.79251,4147027.57617
561746.658645,4147027.76672
561746.524752,4147027.95706
561746.390819,4147028.14764
561746.12298,4147028.52862
561746.12298,4147028.52862
561745.989059,4147028.71896
561745.855164,4147028.90949
561745.721256,4147029.09983
561745.587333,4147029.29046
561745.45347,4147029.4809
561745.319463,4147029.67156
561745.185419,4147029.86202
561745.051339,4147030.0527
561744.917145,4147030.24299
561744.782977,4147030.4335
561744.648758,4147030.62395
561744.514516,4147030.81453
561744.380152,4147031.00487
561744.245809,4147031.19533
561744.11122,4147031.38556
561743.976677,4147031.57602
561743.842019,4147031.76624
561743.707298,4147031.95654
561743.57257,4147032.14683
561743.437871,4147032.33704
561743.302908,4147032.52732
561743.168065,4147032.71745
561743.033078,4147032.90765
561742.89803,4147033.09775
561742.763034,4147033.28785
561742.628022,4147033.47802
561742.493048,4147033.66826
561742.358109,4147033.85843
561742.223196,4147034.04869
561742.088273,4147034.23872
561741.953295,4147034.42901
561741.818359,4147034.61908
561741.683415,4147034.80927
561741.548495,4147034.99936
561741.413665,4147035.18939
561741.278669,4147035.37961
561741.143801,4147035.56971
561741.008904,4147035.75977
561740.873983,4147035.94979
561740.739101,4147036.13971
561740.604094,4147036.3298
561740.469141,4147036.51963
561740.334121,4147036.70959
561740.199077,4147036.89946
561740.063934,4147037.0894
561739.928859,4147037.27916
561739.793697,4147037.46902
561739.65848,4147037.65893
561739.523352,4147037.84868
561739.388162,4147038.03845
561739.2529,4147038.22827
561739.117656,4147038.41802
561738.98231,4147038.60787
561738.847107,4147038.79762
561738.711805,4147038.98744
561738.576513,4147039.17725
561738.441162,4147039.36706
561738.305807,4147039.55687
561738.1704,4147039.74667
561738.034898,4147039.93659
561737.899495,4147040.12627
561737.763977,4147040.31607
561737.628452,4147040.50584
561737.492928,4147040.69562
561737.357315,4147040.88533
561737.221693,4147041.07511
561737.085991,4147041.26473
561736.950237,4147041.45447
561736.814458,4147041.64414
561736.678614,4147041.83382
561736.542735,4147042.02358
561736.406904,4147042.21324
561736.271083,4147042.40283
561736.135186,4147042.59243
561735.999221,4147042.78207
561735.86323,4147042.97157
561735.727183,4147043.16116
561735.591096,4147043.35067
561735.454913,4147043.54027
561735.318808,4147043.72983
561735.182721,4147043.91939
561735.046752,4147044.10886
561734.910616,4147044.29858
561734.774554,4147044.4881
561734.638517,4147044.67764
561734.502423,4147044.86716
561734.366415,4147045.05667
561734.366415,4147045.05667
561734.094391,4147045.43606
561733.958462,4147045.62578
561733.822553,4147045.81545
561733.686737,4147046.00512
561733.550927,4147046.1947
561733.414991,4147046.38429
561733.279234,4147046.57401
561733.143505,4147046.76366
561733.00785,4147046.95328
561732.87221,4147047.143
561732.736466,4147047.33273
561732.600882,4147047.52243
561732.465156,4147047.71203
561732.329461,4147047.90166
561732.19367,4147048.09125
561732.057858,4147048.28078
561731.922046,4147048.47032
561731.786157,4147048.65985
561731.6502,4147048.84937
561731.514335,4147049.03888
561731.378396,4147049.22841
561731.24259,4147049.41787
561731.106751,4147049.60744
561730.970924,4147049.79698
561730.835137,4147049.98656
561730.699273,4147050.17613
561730.563448,4147050.36566
561730.427497,4147050.55526
561730.291613,4147050.74486
561730.155773,4147050.93454
561730.019946,4147051.12416
561729.884258,4147051.31381
561729.748427,4147051.50348
561729.612667,4147051.6933
561729.476841,4147051.88304
561729.341161,4147052.07275
561729.205305,4147052.26252
561729.069444,4147052.45228
561728.93376,4147052.64204
561728.798012,4147052.8317
561728.662405,4147053.02152
561728.526585,4147053.2113
561728.390949,4147053.40123
561728.255196,4147053.59098
561728.119544,4147053.78096
561727.983942,4147053.97088
561727.848344,4147054.16094
561727.712805,4147054.35088
561727.577402,4147054.54099
561727.441971,4147054.73104
561727.306588,4147054.92121
561727.171207,4147055.11143
561727.035871,4147055.30173
561726.900512,4147055.49198
561726.765203,4147055.68224
561726.630011,4147055.87253
561726.494736,4147056.06277
561726.359512,4147056.25313
561726.224279,4147056.44341
561726.089138,4147056.6337
561725.818674,4147057.01448
561725.818674,4147057.01448
561725.683453,4147057.20482
561725.548234,4147057.39522
561725.277676,4147057.77592
561725.277676,4147057.77592
561725.142447,4147057.96631
561725.007186,4147058.1567
561724.871967,4147058.34706
561724.736738,4147058.5375
561724.601523,4147058.7279
561724.466383,4147058.9183
561724.331243,4147059.10883
561724.196037,4147059.29941
561724.060947,4147059.48993
561723.925898,4147059.68039
561723.790884,4147059.87091
561723.65588,4147060.06137
561723.520873,4147060.25188
561723.385873,4147060.44231
561723.250867,4147060.63281
561723.11583,4147060.82333
561722.980939,4147061.01391
561722.84604,4147061.20445
561722.711116,4147061.39502
561722.576232,4147061.58552
561722.441375,4147061.776
561722.306533,4147061.96649
561722.171681,4147062.15702
561722.036857,4147062.34756
561721.902058,4147062.53811
561721.76726,4147062.7287
561721.632529,4147062.91933
561721.497801,4147063.10999
561721.363125,4147063.30062
561721.228451,4147063.49122
561721.093783,4147063.6819
561720.959167,4147063.87259
561720.824548,4147064.06328
561720.68995,4147064.25404
561720.555412,4147064.44482
561720.420864,4147064.63562
561720.286284,4147064.82639
561720.151733,4147065.01722
561720.017191,4147065.20796
561719.882617,4147065.39879
561719.748031,4147065.58963
561719.613437,4147065.78056
561719.47886,4147065.97144
561719.344256,4147066.16247
561719.209734,4147066.3533
561719.075183,4147066.54429
561718.940587,4147066.73536
561718.806044,4147066.92637
561718.671544,4147067.11744
561718.537104,4147067.30855
561718.402686,4147067.49965
561718.268228,4147067.69083
561718.133952,4147067.88198
561717.999586,4147068.07318
561717.865162,4147068.26449
561717.730917,4147068.45578
561717.596707,4147068.64696
561717.462424,4147068.83838
561717.328135,4147069.0297
561717.193917,4147069.221
561717.193917,4147069.221
561716.92553,4147069.60358
561716.791342,4147069.79501
561716.657124,4147069.98624
561716.522931,4147070.17752
561716.388737,4147070.36878
561716.254497,4147070.5601
561716.120252,4147070.75144
561715.986102,4147070.94266
561715.851905,4147071.13393
561715.717606,4147071.32529
561715.583456,4147071.51646
561715.449232,4147071.70772
561715.315054,4147071.8989
561715.180859,4147072.09007
561715.046662,4147072.2813
561714.912444,4147072.47246
561714.778221,4147072.66367
561714.644042,4147072.85483
561714.509894,4147073.04608
561714.375723,4147073.23727
561714.241567,4147073.42851
561714.107428,4147073.6197
561713.973268,4147073.81081
561713.83909,4147074.00204
561713.704974,4147074.19325
561713.570837,4147074.38443
561713.436698,4147074.57567
561713.302609,4147074.76694
561713.168546,4147074.95819
561713.034459,4147075.14947
561712.900349,4147075.34074
561712.766333,4147075.53199
561712.63217,4147075.72328
561712.498134,4147075.91452
561712.364106,4147076.10588
561712.230026,4147076.29717
561712.096026,4147076.48852
561711.961987,4147076.67984
561711.827979,4147076.87116
561711.693969,4147077.06242
561711.559911,4147077.25381
561711.425774,4147077.44517
561711.29176,4147077.63644
561711.157664,4147077.82775
561711.023515,4147078.0192
561710.889423,4147078.21045
561710.755437,4147078.40169
561710.621323,4147078.59296
561710.487199,4147078.78434
561710.35313,4147078.97554
561710.219029,4147079.16693
